model,nh,f1,f2,f3,f
abs_pl,3.3668341708542715,1.198695364771187e-18,1.8083893356265515e-15,8.489918329269986e-15,1.0299506360261308e-14
abs_pl,3.4170854271356785,1.037901229316274e-18,1.7447740777229788e-15,8.426497708357426e-15,1.0172309687309722e-14
abs_pl,3.4673366834170856,8.989104981576743e-19,1.6837088407455924e-15,8.363837850631221e-15,1.0048445601874972e-14
abs_pl,3.5175879396984926,7.787306793565067e-19,1.6250742841430478e-15,8.301927540900721e-15,9.927780555723123e-15
abs_pl,3.5678391959798996,6.74785583901858e-19,1.5687576267714545e-15,8.240755747887015e-15,9.810188160242372e-15
abs_pl,3.6180904522613067,5.848565326529275e-19,1.5146522293648818e-15,8.180311621004512e-15,9.695548706902048e-15
abs_pl,3.6683417085427137,5.07032006907513e-19,1.462657207028451e-15,8.120584487201372e-15,9.58374872623673e-15
abs_pl,3.7185929648241207,4.396645070374926e-19,1.4126770693774006e-15,8.06156384785766e-15,9.474680581742098e-15
abs_pl,3.7688442211055277,3.8133356826586874e-19,1.3646213861481843e-15,8.003239375740143e-15,9.368242095456592e-15
abs_pl,3.819095477386935,3.308140390424794e-19,1.318404476291987e-15,7.945600912012675e-15,9.264336202343703e-15
abs_pl,3.869346733668342,2.870488600474177e-19,1.2739451187288337e-15,7.888638463301098e-15,9.162870630889978e-15
abs_pl,3.919597989949749,2.4912569433333586e-19,1.231166283093227e-15,7.83234219881166e-15,9.06375760759922e-15
abs_pl,3.969849246231156,2.162568546320729e-19,1.1899948789414277e-15,7.776702447501908e-15,8.96691358329797e-15
abs_pl,4.020100502512563,1.8776205502011118e-19,1.1503615220172812e-15,7.721709695303113e-15,8.872258979375414e-15
abs_pl,4.07035175879397,1.6305358316726788e-19,1.1122003162891718e-15,7.667354582393212e-15,8.77971795226555e-15
abs_pl,4.120603015075377,1.4162354814124178e-19,1.0754486505761335e-15,7.613627900519352e-15,8.689218174643627e-15
abs_pl,4.170854271356784,1.2303290877312313e-19,1.0400470086774417e-15,7.560520590369096e-15,8.600690631955313e-15
abs_pl,4.2211055276381915,1.069020302270367e-19,1.0059387920078837e-15,7.508023738989359e-15,8.514069433027469e-15
abs_pl,4.2713567839195985,9.290255277689531e-20,9.730701538212095e-16,7.456128577252197e-15,8.429291633626184e-15
abs_pl,4.3216080402010055,8.075038781839796e-20,9.413898441776578e-16,7.40482647736658e-15,8.346297071932057e-15
abs_pl,4.371859296482413,7.019968263344255e-20,9.108490648785254e-16,7.354108950435246e-15,8.265028214996403e-15
abs_pl,4.42211055276382,6.103761805337702e-20,8.814013336521543e-16,7.303967644055835e-15,8.185430015326043e-15
abs_pl,4.472361809045227,5.3079922510220936e-20,8.530023569318814e-16,7.254394339965457e-15,8.10744977681985e-15
abs_pl,4.522613065326634,4.61670025074757e-20,8.256099106179418e-16,7.205380951727866e-15,8.031037029348317e-15
abs_pl,4.572864321608041,4.0160603697270647e-20,7.991837282624471e-16,7.156919522462466e-15,7.956143411328609e-15
abs_pl,4.623115577889448,3.4940928869099106e-20,7.736853961597708e-16,7.109002222614352e-15,7.882722559702991e-15
abs_pl,4.673366834170855,3.0404149535487017e-20,7.490782548642782e-16,7.0616213477646265e-15,7.81073000677844e-15
abs_pl,4.723618090452262,2.6460256695304038e-20,7.253273066936965e-16,7.014769316480231e-15,7.740123083430622e-15
abs_pl,4.773869346733669,2.3031203982034037e-20,7.023991288097952e-16,6.968438668202567e-15,7.670860828216344e-15
abs_pl,4.824120603015076,2.0049302946138976e-20,6.802617914986795e-16,6.922622061174162e-15,7.602903901975789e-15
abs_pl,4.874371859296483,1.7455835834501022e-20,6.588847813011743e-16,6.8773122704026915e-15,7.5362145075397e-15
abs_pl,4.92462311557789,1.5199856049537425e-20,6.382389286696647e-16,6.832502185661651e-15,7.470756314187367e-15
abs_pl,4.974874371859297,1.3237150610092318e-20,6.182963398515663e-16,6.788184809526993e-15,7.406494386529168e-15
abs_pl,5.025125628140704,1.1529342493064897e-20,5.990303327215217e-16,6.744353255449056e-15,7.343395117513071e-15
abs_pl,5.075376884422111,1.0043113792186359e-20,5.804153763046032e-16,6.701000745859152e-15,7.281426165277548e-15
abs_pl,5.125628140703518,8.749533259569426e-21,5.624270337513748e-16,6.658120610310121e-15,7.220556393594756e-15
abs_pl,5.175879396984925,7.623474057483687e-21,5.450419085428176e-16,6.615706283650275e-15,7.16075581566715e-15
abs_pl,5.226130653266332,6.643109494326418e-21,5.282375937189145e-16,6.573751304230063e-15,7.101995541058471e-15
abs_pl,5.276381909547739,5.789476194538926e-21,5.119926239392602e-16,6.5322493121408814e-15,7.044247725556336e-15
abs_pl,5.326633165829146,5.0460955954420005e-21,4.962864301975326e-16,6.491194047485426e-15,6.987485523778555e-15
abs_pl,5.376884422110553,4.398645907341271e-21,4.810992970240711e-16,6.4505793486789776e-15,6.931683044348957e-15
abs_pl,5.42713567839196,3.834677744829885e-21,4.664123220222994e-16,6.410399150781079e-15,6.876815307481123e-15
abs_pl,5.477386934673367,3.343367561041549e-21,4.522073775953431e-16,6.370647483857018e-15,6.822858204819922e-15
abs_pl,5.527638190954774,2.915303813317075e-21,4.3846707472900507e-16,6.331318471368576e-15,6.769788461401395e-15
abs_pl,5.577889447236181,2.5423014760567323e-21,4.251747287063476e-16,6.292406328593495e-15,6.717583599601318e-15
abs_pl,5.628140703517588,2.2172411096479226e-21,4.1231432663754725e-16,6.253905361073124e-15,6.666221904951781e-15
abs_pl,5.678391959798995,1.9339292063508306e-21,3.998704966964662e-16,6.21580996308774e-15,6.615682393713412e-15
abs_pl,5.728643216080402,1.6869769761238688e-21,3.8782847896261607e-16,6.178114616159013e-15,6.565944782098606e-15
abs_pl,5.778894472361809,1.4716951172304582e-21,3.761740977738768e-16,6.140813887579135e-15,6.516989457048129e-15
abs_pl,5.8291457286432165,1.2840024463930034e-21,3.64893735501547e-16,6.10390242896609e-15,6.468797448470083e-15
abs_pl,5.8793969849246235,1.1203465483938803e-21,3.5397430766506005e-16,6.067374974844613e-15,6.421350402856222e-15
abs_pl,5.9296482412060305,9.776348515158219e-22,3.434032393090613e-16,6.031226341252351e-15,6.374630558196264e-15
abs_pl,5.9798994974874375,8.531747483602558e-22,3.3316844257050033e-16,5.995451424370749e-15,6.328620720115999e-15
abs_pl,6.030150753768845,7.446215659424494e-22,3.232582953680233e-16,5.960045199180226e-15,6.2833042391698156e-15
abs_pl,6.080402010050252,6.499333484658838e-22,3.1366162115024366e-16,5.9250027181391845e-15,6.238664989222776e-15
abs_pl,6.130653266331659,5.673315542118493e-22,3.043676696434627e-16,5.890319109886404e-15,6.194687346861419e-15
abs_pl,6.180904522613066,4.952668874637838e-22,2.9536609854313623e-16,5.855989577966408e-15,6.151356171776431e-15
abs_pl,6.231155778894473,4.323895898376231e-22,2.866469560968484e-16,5.82200939957737e-15,6.108656788063809e-15
abs_pl,6.28140703517588,3.7752360498187477e-22,2.782006645297753e-16,5.788373924341143e-15,6.066574966394524e-15
abs_pl,6.331658291457287,3.296441082194764e-22,2.700180042666333e-16,5.7550785730950026e-15,6.025096907005744e-15
abs_pl,6.381909547738694,2.8785795994600283e-22,2.620900989069137e-16,5.722118836704724e-15,5.984209223469598e-15
abs_pl,6.432160804020101,2.51386699873256e-22,2.5440840091281424e-16,5.689490274898578e-15,5.943898927198093e-15
abs_pl,6.482412060301508,2.1955174972089225e-22,2.4696467797172706e-16,5.6571885151218745e-15,5.904153412645352e-15
abs_pl,6.532663316582915,1.9176153575451059e-22,2.397509999974201e-16,5.625209251411675e-15,5.864960443170631e-15
abs_pl,6.582914572864322,1.6750028054801055e-22,2.327597267361775e-16,5.593548243291305e-15,5.826308137527763e-15
abs_pl,6.633165829145729,1.4631824629033932e-22,2.259834959461556e-16,5.562201314684294e-15,5.7881849569486955e-15
abs_pl,6.683417085427136,1.278232405357955e-22,2.1941521212007544e-16,5.531164352847408e-15,5.750579692790724e-15
abs_pl,6.733668341708543,1.1167322009569724e-22,2.1304803572310537e-16,5.5004333073224045e-15,5.71348145471873e-15
abs_pl,6.78391959798995,9.756985029173452e-23,2.0687537291942464e-16,5.470004188906175e-15,5.6768796593954495e-15
abs_pl,6.834170854271357,8.52528954740504e-23,2.008908657624779e-16,5.439873068638946e-15,5.6407640196543194e-15
abs_pl,6.884422110552764,7.449533292774899e-23,1.9508838282536028e-16,5.410036076810197e-15,5.6051245341308905e-15
abs_pl,6.934673366834171,6.509909637717688e-23,1.8946201024910885e-16,5.3804894019819784e-15,5.5699514773301826e-15
abs_pl,6.984924623115578,5.689136753113354e-23,1.8400604318793464e-16,5.351229290029312e-15,5.535235390108615e-15
abs_pl,7.035175879396985,4.972134473947427e-23,1.7871497763159823e-16,5.322252043197362e-15,5.500967070550305e-15
abs_pl,7.085427135678392,4.345742706492696e-23,1.7358350258624055e-16,5.293554019175068e-15,5.467137565218735e-15
abs_pl,7.135678391959799,3.798476009752535e-23,1.6860649259601333e-16,5.265131630184942e-15,5.433738160765716e-15
abs_pl,7.185929648241206,3.320309681252352e-23,1.6377900058882398e-16,5.23698134208874e-15,5.4007603758806604e-15
abs_pl,7.236180904522613,2.9024932834425845e-23,1.5909625103042542e-16,5.209099673508709e-15,5.368195953564067e-15
abs_pl,7.28643216080402,2.5373880739849074e-23,1.5455363337193506e-16,5.181483194964139e-15,5.3360368537099564e-15
abs_pl,7.336683417085427,2.2183252614448973e-23,1.5014669577667546e-16,5.154128528022926e-15,5.304275245982855e-15
abs_pl,7.386934673366834,1.9394824064391654e-23,1.4587113911298651e-16,5.127032344467892e-15,5.272903502975703e-15
abs_pl,7.437185929648241,1.6957756349188688e-23,1.417228112003703e-16,5.100191365477576e-15,5.241914193635702e-15
abs_pl,7.4874371859296485,1.4827656318154788e-23,1.376977012970013e-16,5.073602360821249e-15,5.211300076945906e-15
abs_pl,7.5376884422110555,1.2965756456306421e-23,1.337919348172669e-16,5.047262148067885e-15,5.181054095850908e-15
abs_pl,7.5879396984924625,1.133819962844716e-23,1.3000176826859504e-16,5.021167591808838e-15,5.151169371415633e-15
abs_pl,7.63819095477387,9.915415096980682e-24,1.263235843973876e-16,4.99531560289398e-15,5.121639197206783e-15
abs_pl,7.688442211055277,8.671574118295329e-24,1.2275388753440527e-16,4.969703137681047e-15,5.092457033887026e-15
abs_pl,7.738693467336684,7.584114927946278e-24,1.1928929913044665e-16,4.944327197297966e-15,5.0636165040125275e-15
abs_pl,7.788944723618091,6.633328235484804e-24,1.1592655347363463e-16,4.91918482691793e-15,5.035111387024893e-15
abs_pl,7.839195979899498,5.801995490987924e-24,1.1266249358006236e-16,4.894273115046965e-15,5.006935614429022e-15
abs_pl,7.889447236180905,5.0750731791509e-24,1.094940672499727e-16,4.8695891928238014e-15,4.979083265148846e-15
abs_pl,7.939698492462312,4.439417262359016e-24,1.0641832328203619e-16,4.845130233331798e-15,4.951548561053252e-15
abs_pl,7.989949748743719,3.883542648095922e-24,1.0343240783866566e-16,4.8208934509227175e-15,4.924325862644925e-15
abs_pl,8.040201005025127,3.397413212841732e-24,1.005335609556567e-16,4.7968761005521244e-15,4.897409664905195e-15
abs_pl,8.090452261306533,2.9722584868480195e-24,9.771911318977756e-17,4.773075477126227e-15,4.870794593288264e-15
abs_pl,8.14070351758794,2.6004136027895638e-24,9.498648239824027e-17,4.749488914859913e-15,4.844475399858566e-15
abs_pl,8.190954773869347,2.275179545806849e-24,9.233317064429011e-17,4.726113786645813e-15,4.818446959565282e-15
abs_pl,8.241206030150755,1.9907011211452848e-24,8.975676122342301e-17,4.702947503434186e-15,4.79270426664831e-15
abs_pl,8.291457286432161,1.74186038567696e-24,8.725491580501161e-17,4.67998751362342e-15,4.767242431170292e-15
abs_pl,8.341708542713569,1.5241835773255975e-24,8.482537168436889e-17,4.657231302460963e-15,4.742056675669516e-15
abs_pl,8.391959798994975,1.3337598272644634e-24,8.246593914052001e-17,4.634676391454517e-15,4.717142331928796e-15
abs_pl,8.442211055276383,1.167170158469065e-24,8.0174498895172e-17,4.6123203377932696e-15,4.6924948378556116e-15
abs_pl,8.492462311557789,1.021425464919196e-24,7.794899966859284e-17,4.590160733779029e-15,4.668109734469047e-15
abs_pl,8.542713567839197,8.939123320559294e-25,7.578745582830586e-17,4.568195206267051e-15,4.643982662989269e-15
abs_pl,8.592964824120603,7.823457041468043e-25,7.368794512670263e-17,4.546421416116399e-15,4.620109362025447e-15
abs_pl,8.643216080402011,6.8472753072500765e-25,7.164860652385604e-17,4.52483705764967e-15,4.596485664858254e-15
abs_pl,8.693467336683417,5.993106346253626e-25,6.966763809199087e-17,4.5034398581219136e-15,4.5731074968132145e-15
abs_pl,8.743718592964825,5.2456714041216005e-25,6.774329499822773e-17,4.482227577198566e-15,4.549970872721361e-15
abs_pl,8.793969849246231,4.591608859870731e-25,6.587388756237822e-17,4.461198006442276e-15,4.527071894463816e-15
abs_pl,8.84422110552764,4.0192331345087273e-25,6.405777938671013e-17,4.440348968808425e-15,4.504406748597057e-15
abs_pl,8.894472361809045,3.5183239924179705e-25,6.229338555474554e-17,4.419678318149199e-15,4.481971704055777e-15
abs_pl,8.944723618090453,3.079942393794587e-25,6.057917089628547e-17,4.399183938726077e-15,4.459763109930357e-15
abs_pl,8.99497487437186,2.6962695434740194e-25,5.891364831598294e-17,4.3788637447305634e-15,4.437777393316173e-15
abs_pl,9.045226130653267,2.3604662065660983e-25,5.72953771829027e-17,4.358715679813025e-15,4.416011057231974e-15
abs_pl,9.095477386934673,2.066549732376375e-25,5.572296177862503e-17,4.338737716619495e-15,4.394460678604775e-15
abs_pl,9.145728643216081,1.8092865519960049e-25,5.4195049801554344e-17,4.318927856336294e-15,4.3731229063187765e-15
abs_pl,9.195979899497488,1.5840981977155703e-25,5.271033092519979e-17,4.299284128242335e-15,4.351994459325945e-15
abs_pl,9.246231155778895,1.3869791392976028e-25,5.1267535408291706e-17,4.27980458926897e-15,4.3310721248159595e-15
abs_pl,9.296482412060302,1.2144249477015042e-25,4.9865432754691897e-17,4.260487323567257e-15,4.310352756443392e-15
abs_pl,9.34673366834171,1.0633694850787108e-25,4.8502830421142776e-17,4.2413304420824955e-15,4.289833272609975e-15
abs_pl,9.396984924623116,9.311299842243129e-26,4.717857257098805e-17,4.222332082135921e-15,4.2695106548000215e-15
abs_pl,9.447236180904524,8.153590242155786e-26,4.5891538872074683e-17,4.203490407013427e-15,4.249381945967037e-15
abs_pl,9.49748743718593,7.1400253433624e-26,4.4640643337125355e-17,4.184803605561178e-15,4.229444248969704e-15
abs_pl,9.547738693467338,6.252630678854109e-26,4.3424833204941596e-17,4.166269891788009e-15,4.2096947250554766e-15
abs_pl,9.597989949748744,5.475676831170948e-26,4.2243087860869606e-17,4.147887504474487e-15,4.190130592390114e-15
abs_pl,9.648241206030152,4.795398521076976e-26,4.1094417795024086e-17,4.1296547067885026e-15,4.170749124631481e-15
abs_pl,9.698492462311558,4.1997489133965814e-26,3.9977863596832506e-17,4.1115697859073e-15,4.15154764954613e-15
abs_pl,9.748743718592966,3.678184715572073e-26,3.88924949845189e-17,4.093631052645812e-15,4.132523547667112e-15
abs_pl,9.798994974874372,3.2214782016485847e-26,3.7837409868206253e-17,4.075836841091202e-15,4.113674250991623e-15
abs_pl,9.84924623115578,2.821552781199268e-26,3.6811733445370345e-17,4.058185508243495e-15,4.094997241717081e-15
abs_pl,9.899497487437186,2.4713391580801366e-26,3.581461732743121e-17,4.040675433662203e-15,4.0764900510143474e-15
abs_pl,9.949748743718594,2.1646494956202452e-26,3.484523869631641e-17,4.0233050191188136e-15,4.058150257836777e-15
abs_pl,10.0,1.896067329700423e-26,3.3902799489881303e-17,4.006072688255079e-15,4.03997548776392e-15
