model,nh,f1,f2,f3,f
abs_gas,2.0100502512562817,2.1229508907542642e-13,5.405906265984411e-11,3.0006411146713655e-10,3.5433546921605604e-10
abs_gas,2.0603015075376887,1.8283157650031218e-13,5.193078346571215e-11,2.980564928828773e-10,3.501701079250898e-10
abs_gas,2.1105527638190957,1.5752862119695724e-13,4.9903815801067137e-11,2.9607225438948033e-10,3.4613359881174443e-10
abs_gas,2.1608040201005028,1.3578657414490102e-13,4.7972236430984423e-11,2.941110502825595e-10,3.422190732876889e-10
abs_gas,2.21105527638191,1.1709434725219554e-13,4.613053647993862e-11,2.9217254063437177e-10,3.3842017146156263e-10
abs_gas,2.261306532663317,1.0101594299901021e-13,4.4373588358955816e-11,2.9025639118985204e-10,3.347309954918069e-10
abs_gas,2.311557788944724,8.717910759670988e-14,4.269661557740475e-11,2.883622732646135e-10,3.31146067949615e-10
abs_gas,2.361809045226131,7.526575807374029e-14,4.109516517255673e-11,2.8648986364487465e-10,3.276602945755051e-10
abs_gas,2.412060301507538,6.50038943012442e-14,3.956508251575237e-11,2.846388444892753e-10,3.2426893089932896e-10
abs_gas,2.462311557788945,5.6160756424036415e-14,3.810248827717168e-11,2.828089032325457e-10,3.2096755226614145e-10
abs_gas,2.512562814070352,4.853702865542704e-14,3.6703757352071324e-11,2.809997324909913e-10,3.1775202687171807e-10
abs_gas,2.562814070351759,4.1961923656828693e-14,3.536549957015988e-11,2.792110299697584e-10,3.1461849146357506e-10
abs_gas,2.613065326633166,3.6289009127870633e-14,3.408454202673908e-11,2.7744249837184556e-10,3.115633294077125e-10
abs_gas,2.663316582914573,3.13926608744718e-14,3.2857912889529707e-11,2.756938453088275e-10,3.085831508592317e-10
abs_gas,2.71356783919598,2.7165045377587337e-14,3.1682826548895416e-11,2.73964783213257e-10,3.0567477480753e-10
abs_gas,2.763819095477387,2.3513550459022046e-14,3.055666999162415e-11,2.7225502925271313e-10,3.028352127947963e-10
abs_gas,2.814070351758794,2.0358595601854055e-14,2.9476990289662306e-11,2.705643052454624e-10,3.000616541307265e-10
