model,nh,f1,f2,f3,f
abs_pl,3.1155778894472363,2.3461499863718074e-18,3.651846066407917e-15,3.323792262342176e-14,3.689211483981604e-14
abs_pl,3.1658291457286434,2.030359680145793e-18,3.526062925708642e-15,3.305048663231295e-14,3.6578579917701736e-14
abs_pl,3.2160804020100504,1.757556233319488e-18,3.4052032393550167e-15,3.286504614449621e-14,3.627200694008455e-14
abs_pl,3.2663316582914574,1.5218136465226943e-18,3.2890418247953734e-15,3.268157321507181e-14,3.5972136853513715e-14
abs_pl,3.3165829145728645,1.3180344989993468e-18,3.1773656530522454e-15,3.250004034490433e-14,3.5678724032455576e-14
abs_pl,3.3668341708542715,1.1418322463181271e-18,3.0699730840124762e-15,3.232042047295449e-14,3.539153538921329e-14
abs_pl,3.4170854271356785,9.894305375532707e-19,2.966673156393077e-15,3.2142686968749614e-14,3.5110349555680243e-14
abs_pl,3.4673366834170856,8.57577041319645e-19,2.867284928061638e-15,3.196681362499006e-14,3.4834956130093026e-14
abs_pl,3.5175879396984926,7.434696488634467e-19,2.7716368627588e-15,3.1792774650289133e-14,3.4565154982696796e-14
abs_pl,3.5678391959798996,6.446932425768956e-19,2.6795662596057172e-15,3.16205446620439e-14,3.43007556148922e-14
abs_pl,3.6180904522613067,5.591654891751656e-19,2.5909187220845497e-15,3.1450098679434566e-14,3.404157656700829e-14
abs_pl,3.6683417085427137,4.850903461564649e-19,2.5055476634579034e-15,3.128141211654994e-14,3.3787444870354e-14
abs_pl,3.7185929648241207,4.2091816459290786e-19,2.4233138458461046e-15,3.111446077563664e-14,3.3538195539647336e-14
abs_pl,3.7688442211055277,3.653114362409398e-19,2.3440849504118184e-15,3.094922084046978e-14,3.329367110231784e-14
abs_pl,3.819095477386935,3.1711537300328403e-19,2.2677351763116715e-15,3.078566886984282e-14,3.30537211615275e-14
abs_pl,3.869346733668342,2.753326257725265e-19,2.194144866266271e-15,3.062378179117438e-14,3.2818201990066425e-14
abs_pl,3.919597989949749,2.3910155087901903e-19,2.123200156774921e-15,3.04635368942298e-14,3.2586976152555606e-14
abs_pl,3.969849246231156,2.076775184798358e-19,2.054792651161094e-15,3.030491182495546e-14,3.235991215363503e-14
abs_pl,4.020100502512563,1.8041683055927418e-19,1.988819113780517e-15,3.014788457942349e-14,3.213688411003456e-14
abs_pl,4.07035175879397,1.5676287870382302e-19,1.9251811838571035e-15,2.999243349788512e-14,3.191777144462093e-14
abs_pl,4.120603015075377,1.3623422510291074e-19,1.8637851075337806e-15,2.98385372589304e-14,3.1702458600689287e-14
abs_pl,4.170854271356784,1.1841433569528415e-19,1.804541486836806e-15,2.9686174873752517e-14,3.149083477492502e-14
abs_pl,4.2211055276381915,1.0294273320053473e-19,1.747365044354132e-15,2.953532568051456e-14,3.12827936676019e-14
abs_pl,4.2713567839195985,8.950737093782309e-20,1.6921744025218438e-15,2.938596933881703e-14,3.1078233248709814e-14
abs_pl,4.3216080402010055,7.783805667969459e-20,1.638891876498277e-15,2.9238085824264094e-14,3.087705553881905e-14
abs_pl,4.371859296482413,6.770078003094731e-20,1.5874432796838364e-15,2.909165542312684e-14,3.0679166403590706e-14
abs_pl,4.42211055276382,5.889281756600231e-20,1.5377577410165003e-15,2.89466587271016e-14,3.048447536093566e-14
abs_pl,4.472361809045227,5.1238507717200056e-20,1.4897675332389954e-15,2.88030766281618e-14,3.0292895399908504e-14
abs_pl,4.522613065326634,4.4585602617957035e-20,1.4434079113941887e-15,2.866089031350135e-14,3.010434281049815e-14
abs_pl,4.572864321608041,3.880211714055788e-20,1.3986169608609111e-15,2.8520081260568096e-14,2.991873702354615e-14
