model,nh,f1,f2,f3,f
abs_pl,0.0,1.5433693396046947e-13,8.884892825995167e-14,1.9699705389528492e-13,4.4018291611570603e-13
abs_pl,0.05025125628140704,9.91823092696451e-14,8.374723216134628e-14,1.959260998136264e-13,3.7885564124461777e-13
abs_pl,0.10050251256281408,6.864154662710169e-14,7.900545696255867e-14,1.9486715391336783e-13,3.4251415750302817e-13
abs_pl,0.15075376884422112,4.979016281411428e-14,7.459417813302057e-14,1.93820038830322e-13,3.1820437977745685e-13
abs_pl,0.20100502512562815,3.7253570660335723e-14,7.0486617181419e-14,1.9278458014637247e-13,3.005247679881272e-13
abs_pl,0.2512562814070352,2.848892142757268e-14,6.665838871852148e-14,1.9176060633723096e-13,2.869079164833251e-13
abs_pl,0.30150753768844224,2.2146054399182828e-14,6.308727270243424e-14,1.9074794872116196e-13,2.7598127582277903e-13
abs_pl,0.35175879396984927,1.743909520910864e-14,5.975300928676535e-14,1.8974644140865504e-13,2.6693854590452907e-13
abs_pl,0.4020100502512563,1.3878221791356123e-14,5.6637113961952886e-14,1.8875592125302679e-13,2.592712570063358e-13
abs_pl,0.45226130653266333,1.1142488387165538e-14,5.372271092113775e-14,1.8777622780193538e-13,2.526414271102387e-13
abs_pl,0.5025125628140704,9.01365765845797e-15,5.09943827975009e-14,1.8680720324979004e-13,2.468152437057489e-13
abs_pl,0.5527638190954774,7.339050209257362e-15,4.843803511268971e-14,1.8584869239103781e-13,2.416257777129849e-13
abs_pl,0.6030150753768845,6.009401805135479e-15,4.604077394828099e-14,1.8490054257431209e-13,2.369507183277285e-13
abs_pl,0.6532663316582915,4.945040862367645e-15,4.3790795506352786e-14,1.8396260365742557e-13,2.32698440026146e-13
abs_pl,0.7035175879396985,4.0869426209693906e-15,4.1677286363111174e-14,1.8303472796319204e-13,2.287989569472726e-13
abs_pl,0.7537688442211056,3.3907704595879507e-15,3.9690333342879266e-14,1.8211677023606129e-13,2.251978740385285e-13
abs_pl,0.8040201005025126,2.8228123668687245e-15,3.782084205015325e-14,1.8120858759955125e-13,2.2185224201657324e-13
abs_pl,0.8542713567839196,2.3571544738932522e-15,3.6060463196246567e-14,1.8031003951446311e-13,2.1872765718460287e-13
abs_pl,0.9045226130653267,1.9736812980172982e-15,3.440152594551077e-14,1.7942098773786342e-13,2.1579619498139153e-13
abs_pl,0.9547738693467337,1.656639561993879e-15,3.283697758534147e-14,1.7854129628281982e-13,2.1303491343015514e-13
abs_pl,1.0050251256281408,1.393592859245157e-15,3.1360328895131194e-14,1.776708313788751e-13,2.1042475313325145e-13
abs_pl,1.0552763819095479,1.1746515039582015e-15,2.996560465289426e-14,1.7680946143324634e-13,2.079497175900988e-13
abs_pl,1.105527638190955,9.918987730485463e-16,2.86472987752449e-14,1.759570569927351e-13,2.0559625454102856e-13
abs_pl,1.155778894472362,8.38959043136763e-16,2.7400333637456146e-14,1.7511349070633499e-13,2.0335278338692792e-13
abs_pl,1.206030150753769,7.106696150112077e-16,2.622002316608796e-14,1.7427863728852402e-13,2.0120933006962319e-13
abs_pl,1.256281407035176,6.028291063033825e-16,2.5102039337705217e-14,1.734523734832283e-13,1.9915724192723692e-13
abs_pl,1.306532663316583,5.120029440576796e-16,2.4042381754006817e-14,1.7263457802844442e-13,1.9718896272650895e-13
abs_pl,1.35678391959799,4.3537183336962535e-16,2.3037349996701018e-14,1.7182513162150823e-13,1.9529785345157888e-13
abs_pl,1.407035175879397,3.7061285393876993e-16,2.2083518495085813e-14,1.7102391688499817e-13,1.9347804823402274e-13
abs_pl,1.4572864321608041,3.15805531791467e-16,2.117771366588189e-14,1.7023081833326017e-13,1.9172433753093354e-13
abs_pl,1.5075376884422111,2.6935717659397774e-16,2.0316993108736193e-14,1.6944572233954343e-13,1.900320726248736e-13
abs_pl,1.5577889447236182,2.2994318885259285e-16,1.949862666225025e-14,1.6866851710373514e-13,1.88397086954838e-13
abs_pl,1.6080402010050252,1.9645907913432185e-16,1.8720079144642058e-14,1.6789909262068274e-13,1.868156308444591e-13
abs_pl,1.6582914572864322,1.6798170966819148e-16,1.797899462045074e-14,1.6713734064909273e-13,1.8528431697921168e-13
abs_pl,1.7085427135678393,1.437378419287522e-16,1.7273182050241775e-14,1.6638315468099554e-13,1.8380007457316607e-13
abs_pl,1.7587939698492463,1.2307850485870246e-16,1.6600602194248307e-14,1.6563642991176518e-13,1.8236011061087216e-13
