model,nh,f1,f2,f3,f
abs_pl,2.361809045226131,2.0495925199662884e-17,8.576790173146542e-15,8.564990707214618e-14,9.424719317049238e-14
abs_pl,2.412060301507538,1.765868583294924e-17,8.265064095089659e-15,8.523006406747123e-14,9.351278684839384e-14
abs_pl,2.462311557788945,1.5220330810170137e-17,7.966538589801292e-15,8.481447515927853e-14,9.279623407988999e-14
abs_pl,2.512562814070352,1.3123781239673542e-17,7.680546243410428e-15,8.440308149885928e-14,9.209675152350938e-14
abs_pl,2.562814070351759,1.132029371074963e-17,7.406459829483858e-15,8.399582517334458e-14,9.141360529653919e-14
abs_pl,2.613065326633166,9.768213988565316e-18,7.143689501060057e-15,8.359264918961426e-14,9.074610690466288e-14
abs_pl,2.663316582914573,8.431922272245609e-18,6.891680202782408e-15,8.319349745849706e-14,9.009360958355171e-14
abs_pl,2.71356783919598,7.280939595878464e-18,6.6499092843474355e-15,8.279831477925568e-14,8.945550500319899e-14
abs_pl,2.763819095477387,6.289169973008743e-18,6.4178842981901836e-15,8.240704682435254e-14,8.883122029251573e-14
abs_pl,2.814070351758794,5.434257038911968e-18,6.195140965873065e-15,8.201964012449009e-14,8.822021534740208e-14
abs_pl,2.864321608040201,4.697037389329591e-18,5.981241299042233e-15,8.16360420539211e-14,8.762198039035265e-14
abs_pl,2.9145728643216082,4.061075676743426e-18,5.775771862081332e-15,8.125620081602345e-14,8.703603375378151e-14
abs_pl,2.9648241206030153,3.5122689088323304e-18,5.57834216473916e-15,8.088006542913492e-14,8.646191986278291e-14
abs_pl,3.0150753768844223,3.038509382354554e-18,5.388583174046998e-15,8.050758571264287e-14,8.589920739607221e-14
abs_pl,3.0653266331658293,2.629397347726098e-18,5.206145935783589e-15,8.013871227332386e-14,8.534748760645517e-14
abs_pl,3.1155778894472363,2.275995890958671e-18,5.030700296600468e-15,7.977339649192915e-14,8.480637278442058e-14
abs_pl,3.1658291457286434,1.970621686264282e-18,4.861933718695831e-15,7.941159051001086e-14,8.427549485039296e-14
abs_pl,3.2160804020100504,1.7066662522624418e-18,4.6995501796292326e-15,7.905324721698464e-14,8.375450406286614e-14
abs_pl,3.2663316582914574,1.4784431684513786e-18,4.543269150508837e-15,7.869832023742441e-14,8.32430678311017e-14
abs_pl,3.3165829145728645,1.281057402135087e-18,4.392824646363984e-15,7.834676391858484e-14,8.274086962235095e-14
abs_pl,3.3668341708542715,1.1102934806257268e-18,4.247964343043959e-15,7.799853331814724e-14,8.224760795467183e-14
abs_pl,3.4170854271356785,9.625197369353896e-19,4.108448755464227e-15,7.765358419218486e-14,8.176299546738601e-14
abs_pl,3.4673366834170856,8.3460627402464245e-19,3.974050472458388e-15,7.731187298334342e-14,8.128675806207582e-14
abs_pl,3.5175879396984926,7.238546452263694e-19,3.844553443891935e-15,7.697335680923283e-14,8.081863410776998e-14
abs_pl,3.5678391959798996,6.279375469243903e-19,3.719752316056218e-15,7.663799345102637e-14,8.035837370462953e-14
abs_pl,3.6180904522613067,5.44847072472026e-19,3.599451811691041e-15,7.63057413422633e-14,7.990573800102681e-14
abs_pl,3.6683417085427137,4.728502908305258e-19,3.4834661512852987e-15,7.597655955785111e-14,7.946049855942724e-14
abs_pl,3.7185929648241207,4.104510954792714e-19,3.371618512579386e-15,7.565040780326395e-14,7.902243676693882e-14
abs_pl,3.7688442211055277,3.56357423825527e-19,3.2637405254435828e-15,7.53272464039333e-14,7.85913432868007e-14
abs_pl,3.819095477386935,3.0945307884548667e-19,3.1596717995351243e-15,7.500703629482753e-14,7.81670175474415e-14
abs_pl,3.869346733668342,2.687734965752111e-19,3.0592594823454496e-15,7.468973901021677e-14,7.77492672660588e-14
abs_pl,3.919597989949749,2.3348489833416697e-19,2.9623578454398762e-15,7.437531667361972e-14,7.733790800395792e-14
abs_pl,3.969849246231156,2.0286634773084725e-19,2.868827896866372e-15,7.40637319879289e-14,7.693276275114302e-14
abs_pl,4.020100502512563,1.7629430170124302e-19,2.778537017869544e-15,7.375494822571134e-14,7.653366153788258e-14
abs_pl,4.07035175879397,1.532293038683728e-19,2.691358622192027e-15,7.344892921968095e-14,7.614044107117684e-14
abs_pl,4.120603015075377,1.3320451890837545e-19,2.607171836379061e-15,7.314563935334011e-14,7.575294439423808e-14
abs_pl,4.170854271356784,1.15815849655966e-19,2.5258611996245327e-15,7.284504355178665e-14,7.537102056726084e-14
abs_pl,4.2211055276381915,1.0071341547235982e-19,2.447316381808934e-15,7.254710727268375e-14,7.499452436790815e-14
abs_pl,4.2713567839195985,8.75942018590992e-20,2.3714319184826588e-15,7.225179649738923e-14,7.462331601007375e-14
abs_pl,4.3216080402010055,7.61957182182237e-20,2.298106961642445e-15,7.19590777222419e-14,7.425726087960256e-14
abs_pl,4.371859296482413,6.629052370108311e-20,2.2272450452354637e-15,7.166891795000147e-14,7.389622928576063e-14
abs_pl,4.42211055276382,5.768150082272768e-20,2.1587538644051337e-15,7.13812846814396e-14,7.354009622734555e-14
abs_pl,4.472361809045227,5.0197773429226377e-20,2.0925450675659572e-15,7.109614590707911e-14,7.318874117241851e-14
abs_pl,4.522613065326634,4.3691180102591904e-20,2.028534060461849e-15,7.081347009907898e-14,7.284204785072093e-14
abs_pl,4.572864321608041,3.803322652237871e-20,1.966639821424349e-15,7.05332262032617e-14,7.249990405791257e-14
abs_pl,4.623115577889448,3.3112450972853156e-20,1.906784727104052e-15,7.02553836312813e-14,7.216220147083631e-14
abs_pl,4.673366834170855,2.88321463443688e-20,1.848894388000986e-15,6.997991225292879e-14,7.182883547307612e-14
abs_pl,4.723618090452262,2.5108389844336712e-20,1.792897493168007e-15,6.97067823885728e-14,7.149970499013066e-14
abs_pl,4.773869346733669,2.1868338392303664e-20,1.7387256635058144e-15,6.943596480173287e-14,7.117471233357708e-14
abs_pl,4.824120603015076,1.9048753483477533e-20,1.6863133131092294e-15,6.916743069178292e-14,7.085376305364563e-14
abs_pl,4.874371859296483,1.659472430089582e-20,1.6355975181623148e-15,6.890115168678262e-14,7.053676579966924e-14
abs_pl,4.92462311557789,1.445856215402822e-20,1.5865178929148854e-15,6.863709983643424e-14,7.022363218791128e-14
abs_pl,4.974874371859297,1.2598843019945751e-20,1.5390164723052805e-15,6.83752476051627e-14,6.9914276676311e-14
abs_pl,5.025125628140704,1.0979578147020636e-20,1.4930376008241543e-15,6.811556786531659e-14,6.960861644571888e-14
abs_pl,5.075376884422111,9.569495423016505e-21,1.4485278272416627e-15,6.785803389048792e-14,6.930657128722502e-14
abs_pl,5.125628140703518,8.341416571570213e-21,1.4054358048459633e-15,6.760261934894856e-14,6.90080634952111e-14
abs_pl,5.175879396984925,7.271717276759427e-21,1.3637121968646347e-15,6.734929829720085e-14,6.871301776578275e-14
abs_pl,5.226130653266332,6.339859090403021e-21,1.3233095867625141e-15,6.709804517364102e-14,6.842136110026262e-14
