#,Be_star,_RAJ2000,_DEJ2000,V,Type,Vsini,conf_flag,_q_x,Source,_r,RA_ICRS,DE_ICRS,DR3Name,Plx,e_Plx,RPlx,PM,pmRA,e_pmRA,pmDE,e_pmDE,epsi,sepsi,RUWE,Dist,b_Dist,B_Dist,G,e_G,BP,e_BP,RP,e_RP,Teff,Pstar,SpType-ELS,rgeo,b_rgeo,B_rgeo,rpgeo,b_rpgeo,B_rpgeo,BP-RP,abs_BPmag,gaia_conf,RA,DEC,_q_y,_r_CSC,r0,_2CXO,S_N,HRhm,HRhs,HRms,Fluxh,B_Fluxh,b_Fluxh,Fluxm,B_Fluxm,b_Fluxm,Fluxs,B_Fluxs,b_Fluxs,Fluxu,B_Fluxu,b_Fluxu,GamPL,B_GamPL,b_GamPL,NHPL,_r_XMM,ePos,_4XMM,srcML,Flux1,e_Flux1,Flux2,e_Flux2,Flux3,e_Flux3,Flux4,e_Flux4,Flux5,e_Flux5,Flux8,e_Flux8,Flux9,e_Flux9,HR1,e_HR1,HR2,e_HR2,HR3,e_HR3,HR4,e_HR4,_r_XRT,Err90,_2SXPS,Det,t.exp,Ct0,Ct1,Ct2,Ct3,Warning,CR0,E_CR0,e_CR0,HR1_XRT,HR2_XRT,CR1,e_CR1,CR2,E_CR2,e_CR2,CR3,E_CR3,e_CR3,PcstS0,FPO0,E_FPO0,e_FPO0,FPU0,Gam1,E_Gam1,e_Gam1,Flag,X_pos,_RAJ2000_X,_DEJ2000_X,Fs,E_Fs,e_Fs,Fm,E_Fm,e_Fm,Fh,E_Fh,e_Fh,Xcat,Gamma,E_Gamma,e_Gamma,index_X,_q,conf_flag_X2O,_q_MW,_q_2mass,_r_2mass,RAJ2000_2mass,DEJ2000_2mass,errMaj_2mass,errMin_2mass,errPA_2mass,_2MASS_2mass,J,Jcmsig_2mass,e_J,Jsnr_2mass,H,Hcmsig_2mass,e_H,Hsnr_2mass,K,Kcmsig_2mass,e_K,Ksnr_2mass,Qflg_2mass,Rflg_2mass,Bflg_2mass,Cflg_2mass,Ndet_2mass,prox_2mass,pxPA_2mass,pxCntr_2mass,Xflg_2mass,Aflg_2mass,Cntr_2mass,Hemis_2mass,Date_2mass,Scan_2mass,GLON_2mass,GLAT_2mass,Xscan_2mass,_tab1_36_2mass,Jpsfchi_2mass,Hpsfchi_2mass,Kpsfchi_2mass,Jstdap_2mass,e_Jstdap_2mass,Hstdap_2mass,e_Hstdap_2mass,Kstdap_2mass,e_Kstdap_2mass,edgeNS_2mass,edgeEW_2mass,edge_2mass,dup_2mass,use_2mass,opt_2mass,Dopt_2mass,PAopt_2mass,Bmag_2mass,Rmag_2mass,Nopt_2mass,extKey_2mass,scanKey_2mass,coaddKey_2mass,coadd_2mass,Opt_2mass,_q_catwise,_r_catwise,objID_catwise,RA_ICRS_catwise,e_RA_ICRS_catwise,DE_ICRS_catwise,e_DE_ICRS_catwise,Name_catwise,ePos_catwise,Xpos_catwise,Ypos_catwise,skyW1_catwise,e_skyW1_catwise,confW1_catwise,skyW2_catwise,e_skyW2_catwise,confW2_catwise,nW1_catwise,mW1_catwise,nW2_catwise,mW2_catwise,_tab1_20_catwise,RAPMdeg_catwise,e_RAPMdeg_catwise,DEPMdeg_catwise,e_DEPMdeg_catwise,ePosPM_catwise,pmRA_catwise,e_pmRA_catwise,pmDE_catwise,e_pmDE_catwise,snrW1pm_catwise,snrW2pm_catwise,FW1pm_catwise,e_FW1pm_catwise,FW2pm_catwise,e_FW2pm_catwise,W1mag_catwise,e_W1mag_catwise,chi2W1pm_catwise,W2mag_catwise,e_W2mag_catwise,chi2W2pm_catwise,chi2pm_catwise,pmQual_catwise,Dist_catwise,dW1mpro_catwise,chi2dW1mpro_catwise,dW2mpro_catwise,chi2dW2mpro_catwise,ELONavg_catwise,e_ELONavg_catwise,ELATavg_catwise,e_ELATavg_catwise,dELON_catwise,e_dELON_catwise,dELAT_catwise,e_dELAT_catwise,snrdELON_catwise,snrdELAT_catwise,chi2pmRA_catwise,chi2pmDE_catwise,ka_catwise,k1_catwise,k2_catwise,km_catwise,plx1_catwise,e_plx1_catwise,plx2_catwise,e_plx2_catwise,Sep_catwise,ccf_catwise,abf_catwise,WISEA_catwise,_q_unwise,_r_unwise,objID_unwise,RAJ2000_unwise,DEJ2000_unwise,XposW1_unwise,XposW2_unwise,YposW1_unwise,YposW2_unwise,FW1_unwise,FW2_unwise,e_XposW1_unwise,e_XposW2_unwise,e_YposW1_unwise,e_YposW2_unwise,e_FW1_unwise,e_FW2_unwise,q_W1_unwise,q_W2_unwise,rchi2W1_unwise,rchi2W2_unwise,fFW1_unwise,fFW2_unwise,FW1lbs_unwise,FW2lbs_unwise,e_FW1lbs_unwise,e_FW2lbs_unwise,fwhmW1_unwise,fwhmW2_unwise,SpModW1_unwise,SpModW2_unwise,e_SpModW1_unwise,e_SpModW2_unwise,skyW1_unwise,skyW2_unwise,RAW1deg_unwise,RAW2deg_unwise,DEW1deg_unwise,DEW2deg_unwise,coaddID_unwise,detIDW1_unwise,detIDW2_unwise,nmW1_unwise,nmW2_unwise,PrimW1_unwise,PrimW2_unwise,FlagsW1_unwise,FlagsW2_unwise,f_FlagsW1_unwise,f_FlagsW2_unwise,Prim_unwise,_q_allwise,_r_allwise,AllWISE_allwise,RAJ2000_allwise,DEJ2000_allwise,eeMaj_allwise,eeMin_allwise,eePA_allwise,Im_allwise,W1mag_allwise,e_W1mag_allwise,W2mag_allwise,e_W2mag_allwise,W3,e_W3,W4,e_W4,Jmag_allwise,e_Jmag_allwise,Hmag_allwise,e_Hmag_allwise,Kmag_allwise,e_Kmag_allwise,wx_allwise,wy_allwise,ID_allwise,snr1_allwise,chi2W1_allwise,snr2_allwise,chi2W2_allwise,snr3_allwise,chi2W3_allwise,snr4_allwise,chi2W4_allwise,chi2_allwise,nb_allwise,na_allwise,sat1_allwise,sat2_allwise,sat3_allwise,sat4_allwise,ccf_allwise,ex_allwise,var_allwise,nW1_allwise,mW1_allwise,nW2_allwise,mW2_allwise,nW3_allwise,mW3_allwise,nW4_allwise,mW4_allwise,satnum_allwise,RA_pm_allwise,e_RA_pm_allwise,DE_pm_allwise,e_DE_pm_allwise,cosig_pm_allwise,pmRA_allwise,e_pmRA_allwise,pmDE_allwise,e_pmDE_allwise,chi2W1_pm_allwise,chi2W2_pm_allwise,chi2W3_pm_allwise,chi2W4_pm_allwise,chi2pm_allwise,qpm_allwise,qph_allwise,fdet_allwise,fmoon_allwise,covW1_allwise,covW2_allwise,covW3_allwise,covW4_allwise,_2Mkey_allwise,d2M_allwise,_2M_allwise,PU_CU_unwise,W1mag_unwise,W2mag_unwise,e_W1mag_unwise,e_W2mag_unwise,W1,e_W1,W2,e_W2,name_BeSS,dist,E_dist,e_dist,main_type,main_id,other_types,Memberships,ref,Class,e_PM,HRhms,Gflux,Fb,LX,fX2O,Vtran,E_HRhms,e_HRhms,E_HRhm,e_HRhm,E_HRms,e_HRms,E_Gflux,e_Gflux,E_Fb,e_Fb,E_LX,e_LX,E_fX2O,e_fX2O,E_BP-RP,e_BP-RP,E_Vtran,e_Vtran,Teff_st,Vsini_st,RA_st,DEC_st,DR3Name_st,Plx_st,RPlx_st,epsi_st,sepsi_st,RUWE_st,PM_dg,PM_st,e_PM_st,PM_pm,G_dg,G_st,e_G_st,G_pm,BP_dg,BP_st,e_BP_st,BP_pm,RP_dg,RP_st,e_RP_st,RP_pm,J_dg,J_st,e_J_st,J_pm,H_dg,H_st,e_H_st,H_pm,K_dg,K_st,e_K_st,K_pm,W1_dg,W1_st,e_W1_st,W1_pm,W2_dg,W2_st,e_W2_st,W2_pm,W3_dg,W3_st,e_W3_st,W3_pm,W4_dg,W4_st,e_W4_st,W4_pm,Gamma_sc,e_Gamma_sc,E_Gamma_sc,Gamma_dg,Gamma_sc_dg,Gamma_st,e_Gamma_st,E_Gamma_st,Gamma_pm,Fb_sc,e_Fb_sc,E_Fb_sc,Fb_dg,Fb_sc_dg,Fb_st,e_Fb_st,E_Fb_st,Fb_pm,Fs_sc,e_Fs_sc,E_Fs_sc,Fs_dg,Fs_sc_dg,Fs_st,e_Fs_st,E_Fs_st,Fs_pm,Fm_sc,e_Fm_sc,E_Fm_sc,Fm_dg,Fm_sc_dg,Fm_st,e_Fm_st,E_Fm_st,Fm_pm,Fh_sc,e_Fh_sc,E_Fh_sc,Fh_dg,Fh_sc_dg,Fh_st,e_Fh_st,E_Fh_st,Fh_pm,Gflux_sc,e_Gflux_sc,E_Gflux_sc,Gflux_dg,Gflux_sc_dg,Gflux_st,e_Gflux_st,E_Gflux_st,Gflux_pm,dist_sc,e_dist_sc,E_dist_sc,dist_dg,dist_sc_dg,dist_st,e_dist_st,E_dist_st,dist_pm,LX_sc,e_LX_sc,E_LX_sc,LX_dg,LX_sc_dg,LX_st,e_LX_st,E_LX_st,LX_pm,fX2O_sc,e_fX2O_sc,E_fX2O_sc,fX2O_dg,fX2O_sc_dg,fX2O_st,e_fX2O_st,E_fX2O_st,fX2O_pm,BP-RP_sc,e_BP-RP_sc,E_BP-RP_sc,BP-RP_dg,BP-RP_sc_dg,BP-RP_st,e_BP-RP_st,E_BP-RP_st,BP-RP_pm,Vtran_sc,e_Vtran_sc,E_Vtran_sc,Vtran_dg,Vtran_sc_dg,Vtran_st,e_Vtran_st,E_Vtran_st,Vtran_pm,HRhms_dg,HRhms_st,e_HRhms_st,E_HRhms_st,HRhms_pm,HRhm_dg,HRhm_st,e_HRhm_st,E_HRhm_st,HRhm_pm,HRms_dg,HRms_st,e_HRms_st,E_HRms_st,HRms_pm,l,b,ebv,nH,ebv_dist,match_flag,Xidentifier,Be_star_st,Xidentifier_st,ref_st,G-BP,G-RP,G-J,G-H,G-K,G-W1,G-W2,G-W3,G-W4,BP-J,BP-H,BP-K,BP-W1,BP-W2,BP-W3,BP-W4,RP-J,RP-H,RP-K,RP-W1,RP-W2,RP-W3,RP-W4,J-H,J-K,J-W1,J-W2,J-W3,J-W4,H-K,H-W1,H-W2,H-W3,H-W4,K-W1,K-W2,K-W3,K-W4,W1-W2,W1-W3,W1-W4,W2-W3,W2-W4,W3-W4
43,RX J0048.5-7302,12.14217,-73.04203,14.84,Be,,0,43.0,4.685949198438263e+18,0.024,12.14218198857,-73.04203573372,Gaia DR3 4685949198438263040,-0.0328,0.0282,-1.16,1.45,0.814,0.038,-1.202,0.031032313,0.235,15.97,0.993,28374.615,27871.38,28969.549,14.784,0.003,14.784,0.005,14.668,0.006,31470.0,0.9999266,B,19029.1699,14444.2422,24856.0352,16394.4062,11669.7773,22842.5352,0.11600000000000144,-1.6132782184418168,1.0,12.14218199,-73.04203573,43.0,0.577,1.013,J004834.0-730230,12.356,0.7,,0.6,1e-20,4.0382389340423e-15,1e-20,1e-20,3.3754461849929e-16,1e-20,1e-20,5.7746983040766e-16,1e-20,0.0,1.5624218445047e-13,0.0,,,,,1.272,0.661931,J004834.1-730232,439.263,1.74234e-17,7.28822e-17,2.90741e-16,1.94038e-16,2.3864e-15,4.54632e-16,8.53162e-15,1.37857e-15,1.35871e-14,6.41031e-15,2.50865e-14,6.59947e-15,8.41635e-15,9.87163e-16,0.929914,0.0957624,0.426405,0.082143,0.121537,0.0697561,-0.141977,0.0915074,1.71,2.4,52922.0,0.0,44154.0,53.0,8.0,15.0,30.0,0.0,0.00111,0.000252,-0.000252,0.499,0.336,5.89e-05,-5.89e-05,0.000308,0.000132,-0.000132,0.000648,0.000188,-0.000188,5.79e-09,9.325e-14,2.1136e-14,-2.1136e-14,9.57e-14,0.7183,0.78373,1.0,CXO+XMM+XRT,CXO,12.141821385,-73.041914941,4e-16,3e-16,3e-16,1.9e-15,4e-16,4e-16,1e-14,3e-15,3e-15,XMM,0.7,0.8,1.0,1,1.0,1.0,1,1,0.147,12.142061,-73.042015,0.07,0.07,23.0,00483409-7302312,14.7,0.044,0.05,45.8,14.62,0.052,0.05,20.4,14.44,0.074,0.08,14.2,AAA,222,111,000,550616,16.8,284.0,52293935.0,0.0,0.0,52293946.0,s,1998-08-09,82.0,303.223,-44.085,114.4,2451034.723,0.79,1.08,0.98,14.735,0.051,14.951,0.141,14.541,0.23,4293.0,138.0,nw,0.0,1.0,U,1.2,7,14.6,15.9,1.0,,2392.0,54998.0,56.0,Opt,1,0.138,0097m727_b0-009881,12.142096,0.04,-73.0420648,0.036,J004834.09-730231.4,-0.0066,103.715,549.414,27.61,16.9,0.0,32.06,21.2,1.77,12.0,12.0,12.0,12.0,57256.233478,12.1420354,0.0408,-73.0420796,0.0367,-0.0069,0.01606,0.0087,0.00619,0.0077,58.8,75.1,2600.0,40.0,3200.0,40.0,13.964,0.018,1.271,13.727,0.014,0.7966,1.026,3N000,0.113,-0.075,3.811,-0.011,0.143,311.333107,0.036,-64.421201,0.04,0.051,0.073,0.061,0.079,0.699,0.762,5.46,15.2,3,3,3,3,0.036,0.037,0.023,0.037,0.057,0000,00,WISEA,1,0.109,0145m727o0015741,12.1420849,-73.0420464,547.821,547.798,1959.886,1959.923,2473.4,3320.9,0.006,0.014,0.007,0.015,10.736,28.987,1.0,1.0,10.8,0.8864,0.8904,0.9148,2536.5,3346.7,10.955,29.694,2.6276,2.8544,-0.000354826,0.00109595,0.00019806,0.000372,3.9626,1.6508,12.1420849,12.1419851,-73.0420464,-73.0420624,0145m727,0145m727w1o0016583,0145m727w2o0013923,265.0,247.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,1,0.261,J004834.08-730231.5,12.1420262,-73.0420921,0.0606,0.0591,77.9,Im,14.116,0.03,13.827,0.032,12.78,,9.34,,14.703,0.046,14.622,0.053,14.437,0.075,206.621,1097.881,9.707270135102939e+16,35.7,1.13,33.5,0.924,-0.6,0.871,-2.2,0.926,0.986,1.0,0.0,0.0,0.0,0.0,0.0,0000,0.0,10nn,51,51,51.0,51.0,0.0,24.0,0.0,24.0,0.0,12.142021,0.0615,-73.0420918,0.0603,0.0058,161,103,-41,96,1.13,0.921,0.871,0.926,0.985,1N000,AAUU,3.0,11.0,50.944,50.938,24.378,24.652,52293946.0,0.28,2M,0.08249999999999999,14.012763977050781,13.664860725402832,-0.004712729249149561,-0.009477019309997559,14.12,0.03,13.83,0.03,RX J0048.5-7302,,,,HMXB,LIN 110,*|Be?|Em*|HXB|IR|X,"CSC,XMM,XRT,Gaia,2Mass,catwise,unwise,allwise",1,HMXB,0.03,0.6,1.236e-11,1.2e-14,,0.001,,0.3,0.3,0.3,0.3,0.2,0.2,4e-14,4e-14,3e-15,3e-15,,,0.0002,0.0002,0.008,0.008,,,31470,nan,12.14218199,-73.04203573,Gaia DR3 4685949198438263040,-0.0328,-1.16,0.235,15.97,0.993,-2.0,1.45,0.03,$1.45\pm0.03$,-3.0,14.784,0.003,$14.784\pm0.003$,-3.0,14.784,0.005,$14.784\pm0.005$,-3.0,14.668,0.006,$14.668\pm0.006$,-2.0,14.7,0.05,$14.7\pm0.05$,-2.0,14.62,0.05,$14.62\pm0.05$,-2.0,14.44,0.08,$14.44\pm0.08$,-2.0,14.12,0.03,$14.12\pm0.03$,-2.0,13.83,0.03,$13.83\pm0.03$,,12.78,nan,12.78,,9.34,nan,9.34,0.7,1.0,0.8,-1.0,-1.0,0.7,1.0,0.8,$0.7^{+0.8}_{-1.0}$,12.0,3.0,3.0,-15,0,12,3,3,$12\pm3$,0.4,0.3,0.3,-16,-1,0.4,0.3,0.3,$0.4\pm0.3$,1.9,0.4,0.4,-16,-1,1.9,0.4,0.4,$1.9\pm0.4$,10.0,3.0,3.0,-15,0,10,3,3,$10\pm3$,12.36,0.04,0.04,-14.0,-2.0,12.36,0.04,0.04,$12.36\pm0.04$,,,,,,nan,nan,nan,\nodata,,,,,,nan,nan,nan,\nodata,99.0,24.0,24.0,-4.0,1.0,99,24,24,$99\pm24$,0.116,0.008,0.008,-3.0,-3.0,0.116,0.008,0.008,$0.116\pm0.008$,,,,,,nan,nan,nan,\nodata,-1,0.6,0.3,0.3,$0.6\pm0.3$,-1.0,0.7,0.3,0.3,$0.7\pm0.3$,-1,0.6,0.2,0.2,$0.6\pm0.2$,303.22317577460154,-44.08459410401417,0.3213529687564107,5.112947524878761,,0,J004834.1-730232,RX J0048.5--7302,J004834.1--730232,1\\,0.0,0.11600000000000144,0.0840000000000014,0.16400000000000148,0.3440000000000012,0.6640000000000015,0.9540000000000006,2.0040000000000013,5.444000000000001,0.0840000000000014,0.16400000000000148,0.3440000000000012,0.6640000000000015,0.9540000000000006,2.0040000000000013,5.444000000000001,-0.03200000000000003,0.04800000000000004,0.22799999999999976,0.548,0.8379999999999992,1.888,5.327999999999999,0.08000000000000007,0.2599999999999998,0.5800000000000001,0.8699999999999992,1.92,5.359999999999999,0.17999999999999972,0.5,0.7899999999999991,1.8399999999999999,5.279999999999999,0.3200000000000003,0.6099999999999994,1.6600000000000001,5.1,0.28999999999999915,1.3399999999999999,4.779999999999999,1.0500000000000007,4.49,3.4399999999999995
48,RX J0049.2-7311,12.306773,-73.193853,16.51,Be,,0,48.0,4.685944907831053e+18,0.02,12.30678073466,-73.19385822658,Gaia DR3 4685944907831053184,0.0056,0.0367,0.15,1.34,0.5,0.046,-1.244,0.04306654,0.0,0.0,0.992,28274.91,27886.533,28747.877,16.404,0.003,16.493,0.006,16.216,0.005,30096.0,5.548e-05,B,11068.458,8620.13672,15595.542,9067.24121,8236.38379,9871.73828,0.27699999999999747,1.272432392777679,0.0,12.30678073,-73.19385823,48.0,0.235,0.733,J004913.5-731137,31.828,0.81,0.76452,0.55,1.9938320933322e-13,2.0697806008746e-13,1.9128203519537e-13,2.1057212853247e-14,2.237276278163e-14,1.9741662924863e-14,6.1156454173399e-15,7.0804620793702e-15,5.1508287553096e-15,0.0,1.1969563273338e-14,0.0,1.23578,1.3575,1.1191,79.8939,0.166,0.329107,J004913.5-731137,2604.56,9.64714e-17,1.06254e-16,2.10661e-15,3.05596e-16,2.55486e-14,9.58774e-16,1.02287e-13,3.241e-15,2.34437e-13,1.23918e-14,3.58803e-13,1.29497e-14,8.79364e-14,2.10977e-15,0.944462,0.0637541,0.837244,0.0220778,0.18043,0.0233216,-0.155056,0.0266309,1.29,1.3,25781.0,0.0,95637.0,505.0,26.0,127.0,359.0,0.0,0.0072,0.000378,-0.000378,0.785,0.489,0.000109,-9.09e-05,0.00169,0.000177,-0.000177,0.00518,0.000304,-0.000304,0.364,5.861e-13,3.0722e-14,-3.0722e-14,7.28e-13,0.716,0.36478,-0.19207,CXO+XMM+XRT,CXO,12.306609203,-73.193815843,6.1e-15,1e-15,1e-15,2.1e-14,1e-15,1e-15,1.99e-13,8e-15,8e-15,CXO,1.2,0.1,0.1,2,2.0,0.0,2,2,0.112,12.306693,-73.19384,0.19,0.18,88.0,00491360-7311378,16.11,0.089,0.09,12.6,15.9,0.17,0.2,6.5,15.88,,,,ACU,220,110,000,060600,7.9,296.0,52295444.0,0.0,0.0,52295455.0,s,1998-08-09,82.0,303.154,-43.933,-57.5,2451034.7232,0.79,0.9,,16.157,0.072,15.888,0.386,,,4839.0,195.0,ne,0.0,1.0,U,0.2,119,17.4,17.0,1.0,,2392.0,54998.0,56.0,Opt,2,0.276,0145m727_b0-051079,12.3068289,0.0435,-73.1937829,0.0351,J004913.62-731137.6,-0.004,1890.465,352.79,41.96,17.3,17.72,57.38,24.1,14.02,12.0,12.0,12.0,12.0,57350.22704,12.3067621,0.0435,-73.1937819,0.0353,0.0017,0.03222,0.0143,-0.02781,0.0115,78.5,47.9,840.0,10.0,860.0,20.0,15.186,0.014,9.407,15.162,0.023,2.267,5.797,3N000,0.245,-0.193,46.445,-0.087,3.664,311.06334,0.037,-64.529795,0.042,0.045,0.075,0.227,0.087,0.6,2.619,1.39,2.52,3,3,3,3,0.032,0.038,0.032,0.038,,,00,WISEA,2,0.548,0097m727o0072633,12.3064491,-73.1939764,347.106,347.622,48.52,48.618,784.11,1120.7,0.017,0.038,0.02,0.042,8.6526,24.568,1.0,1.0,11.75,6.936,0.4708,0.5189,804.97,1188.8,8.8205,25.158,2.6318,2.859,0.00228083,0.00580758,0.000426555,0.000863,10.776,7.3554,12.3064491,12.3061327,-73.1939764,-73.1935863,0097m727,0097m727w1o0092042,0097m727w2o0069561,275.0,260.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.231,15.26005744934082,14.844277381896973,-0.011981024406850338,-0.023801524192094803,15.19,0.01,15.16,0.02,RX J0049.2-7311,,,,HMXB,RX J0049.2-7311,*|Be?|HXB|IR|Psr|X,"CSC,XMM,XRT,Gaia,2Mass,catwise,unwise",1,HMXB,0.04,0.76,2.779e-12,2.27e-13,,0.082,,0.04,0.04,0.05,0.05,0.07,0.07,7e-15,7e-15,8e-15,8e-15,,,0.003,0.003,0.008,0.008,,,30096,nan,12.30678073,-73.19385823,Gaia DR3 4685944907831053184,0.0056,0.15,0.0,0.0,0.992,-2.0,1.34,0.04,$1.34\pm0.04$,-3.0,16.404,0.003,$16.404\pm0.003$,-3.0,16.493,0.006,$16.493\pm0.006$,-3.0,16.216,0.005,$16.216\pm0.005$,-2.0,16.11,0.09,$16.11\pm0.09$,-1.0,15.9,0.2,$15.9\pm0.2$,,15.88,nan,15.88,-2.0,15.19,0.01,$15.19\pm0.01$,-2.0,15.16,0.02,$15.16\pm0.02$,,nan,nan,\nodata,,nan,nan,\nodata,1.2,0.1,0.1,-1.0,-1.0,1.2,0.1,0.1,$1.2\pm0.1$,227.0,8.0,8.0,-15,0,227,8,8,$227\pm8$,6.1,1.0,1.0,-16,-1,6.1,1.0,1.0,$6.1\pm1.0$,21.0,1.0,1.0,-15,0,21,1,1,$21\pm1$,199.0,8.0,8.0,-15,0,199,8,8,$199\pm8$,2.779,0.007,0.007,-15.0,-3.0,2.779,0.007,0.007,$2.779\pm0.007$,,,,,,nan,nan,nan,\nodata,,,,,,nan,nan,nan,\nodata,8151.0,298.0,280.0,-3.0,2.0,8151,298,280,$8151^{+280}_{-298}$,0.277,0.008,0.008,-3.0,-3.0,0.277,0.008,0.008,$0.277\pm0.008$,,,,,,nan,nan,nan,\nodata,-2,0.76,0.04,0.04,$0.76\pm0.04$,-2.0,0.81,0.05,0.05,$0.81\pm0.05$,-2,0.55,0.07,0.07,$0.55\pm0.07$,303.15382696908614,-43.933441640609466,0.27082264145750096,4.7600601658036314,,0,J004913.5-731137,RX J0049.2--7311,J004913.5--731137,1\\,-0.08899999999999864,0.18799999999999883,0.2940000000000005,0.5039999999999996,0.5239999999999991,1.2140000000000004,1.2439999999999998,,,0.3829999999999991,0.5929999999999982,0.6129999999999978,1.302999999999999,1.3329999999999984,,,0.10600000000000165,0.3160000000000007,0.3360000000000003,1.0260000000000016,1.056000000000001,,,0.20999999999999908,0.22999999999999865,0.9199999999999999,0.9499999999999993,,,0.019999999999999574,0.7100000000000009,0.7400000000000002,,,0.6900000000000013,0.7200000000000006,,,0.02999999999999936,,,,,
